id, masv, xeploai, soquyetdinh, ngaycapvb
78535,D57A110BXPvAibaEXe9p78qxnH96y/oT+/wVnOwQ, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78536,79549DFEXPvAibaEXe+PAOVcd+LnOXzlA8ZtwFeA, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78537,C7D00475XPvAibaEXe/eCkq6I30ZSh3CJkQcI7hx, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78538,B03D2622XPvAibaEXe/nRR7q+hWy3B7LsqApcm/p, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78539,3BA2001AXPvAibaEXe8z1Io4iT8HJMGETGEwyWJt, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78540,F34E4020XPvAibaEXe8pd25OrRS+bVa2uJMwiE2i, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78541,F6CEDDA6XPvAibaEXe/KMtCr6bHausbMTam92AGc, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78542,F8FD5EC4XPvAibaEXe+SrLE9JUD3pMbSmYbS+E2t, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78543,9A534655XPvAibaEXe9pz/hgBFL5IMz3QIOfxnu8, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78544,F5D9B77FXPvAibaEXe8YaJ+XvjGNa+7UjbToL8tz, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78545,1AFFBC52XPvAibaEXe+D5C9Re7EGLZhZrnN4YGmX, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78546,EEF1F920XPvAibaEXe8HxoLOw72ZIEORICZvHd9u, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78547,1BE65A0AXPvAibaEXe81w9eVvyp+l06MHgAVOlQi, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78548,0D56970AXPvAibaEXe+/1KYXP+fweMd3DfpYccg/, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78549,0349C6B8XPvAibaEXe80b1fr0fH/JkdDh3dWSII8, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78550,75534BB3XPvAibaEXe+7uLWSh9XvQhdGvv+xdaHC, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78551,7F6C98BEXPvAibaEXe/GFbVLDV6SZPFa9+HD0pSw, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78552,B8017932XPvAibaEXe/j7U1wtp2b2YsjtHV6DvB+, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78553,A27E19D0XPvAibaEXe8AMmr3Xq9FJ45GUBywxUMu, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78554,1986DE1EXPvAibaEXe/X5ZhFzI36lM9eveZtkLkA, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78555,93916BE3XPvAibaEXe+zCbAzes7YikdsVsVk5F3F, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78556,1668B1AEXPvAibaEXe8LHfATqQ4bHvpZYxNsj+iv, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78557,C0CCE21CXPvAibaEXe9YYF5FMCfolNfE1eZp+SZc, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78558,11A1CA8BXPvAibaEXe8LX4hhYKrFZk15JcWgcw/j, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78559,6863E512XPvAibaEXe8hLNatuVCg+UIHvbMJncfZ, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78560,00A65C83XPvAibaEXe+BUGeEgVnB4GtsCU49A5+8, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78561,7A4947EAXPvAibaEXe8c/asunKa47MC7Zfux2sgr, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78563,E7748004XPvAibaEXe/btl79MArZLOOaYoVFdLPX, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78564,944F1673XPvAibaEXe+RJ/Hp4D2y82WAc4xxpIsw, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78565,EBF3351EXPvAibaEXe/m6K07u0dn9xcpEQ2OKuVX, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78566,9BE47B34XPvAibaEXe9o/lUQXb5f/6AFrO+cRdQd, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78567,407E4C2BXPvAibaEXe+UuZ4QW1XoS/W6ppKyU1Sg, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78568,76847725XPvAibaEXe81w9eVvyp+l1ld/bFrsdM1, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78570,D5F92AABXPvAibaEXe9KWpGOh3zHl56PkSjK4q14, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78571,96195CF9XPvAibaEXe9cYfl6D6BtPFPtgzuBfGWm, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78572,4ECEFD2CXPvAibaEXe/cg9419ghLEztY2raOFFcb, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78573,F3105AE8XPvAibaEXe9ESTQu9OOcIPxFEq3uU1s6, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78574,603206BCXPvAibaEXe8hLNatuVCg+ZGCSKnLlFhY, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78575,48E98811XPvAibaEXe8AEUw13Ud6KncXG0ZOvguq, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78576,A5457B71XPvAibaEXe/WSo41+3xFkNztfQk3Vj8t, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78577,5236793DXPvAibaEXe8ge2UHv4J4B3cK3m4MI0jB, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78578,D594E8B8XPvAibaEXe/Q6C3BndaQUMJ/zKGGI7If, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78579,D4EEB9A9XPvAibaEXe+kaKwPBw23Vn5JRuOoXSVE, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78581,8275AFF1XPvAibaEXe887JOjhk2RV2OdGNV6Tir2, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78582,6698ABC8XPvAibaEXe9iov3KWPg5dUxj1atZ4QoU, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78583,D1C33C40XPvAibaEXe9xHju59ydahS2HvMczzT5k, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78584,4B44DB9CXPvAibaEXe+cHxM5cHw4WnfUr5zHt0ak, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78585,18A3DA17XPvAibaEXe8y6/RMXZRwBY6Trwp7NjPp, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78586,987A45F8XPvAibaEXe/k62DFAfrQTjTWj8l5+7cT, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78587,EF1D4404XPvAibaEXe9fw8mX+aV2o7Ii+EddSadO, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78588,BB2DA076XPvAibaEXe9p78qxnH96y10H81etDmn9, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78589,23EB5F7FXPvAibaEXe9ej2kTw4OUmgmhgDhxaVMx, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78590,1D5880D3XPvAibaEXe+VDSoAYozpw1btlY1EpdMU, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78591,F241EE3FXPvAibaEXe8VdV75E6kcriil11BUJAqX, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78592,855EBAB6XPvAibaEXe/GP74oAJxkeFK3GK4jlLCA, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78593,9BC20AD6XPvAibaEXe9/83vYrk4yZtjUay1JVUrd, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78594,5C8D7B17XPvAibaEXe/F8UIBT+N0T41UMitSN5Ce, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78595,073017B5XPvAibaEXe99GOtI/HwJhbPV+ZJNjoLY, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78596,197B6866XPvAibaEXe+sa6H++BHvynRTxOV8x2Y3, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78597,DB565F01XPvAibaEXe9DMENNf4iGctIY5XCw38SB, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78598,5F0F648DXPvAibaEXe8BxOZlGHrYN5I6k14yIgQo, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78599,4920F8CFXPvAibaEXe+VDSoAYozpw7ZMmYF5tbdW, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78600,15D58130XPvAibaEXe+VDSoAYozpwzbO1ZfOuLVh, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78601,C71F9637XPvAibaEXe9PDEhlfOA/z//49k7K66lo, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78602,CFA6BEC2XPvAibaEXe+Om5b1Z5BSkViGOUAFxaiU, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78603,4D0C2B6AXPvAibaEXe8a4mdANazFZPNAcRA65g/i, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78604,158BDF19XPvAibaEXe8scZUjY2tXh6jnrItb7Hs8, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78605,A823BC0FXPvAibaEXe8c/asunKa47LOnZ7N70p8c, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78606,C726C6ACXPvAibaEXe/eCkq6I30ZSllYtg3dkuEY, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78607,1A91CFB7XPvAibaEXe8aMmuWiMhL4vKjMTeloAlt, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78608,B02B5438XPvAibaEXe+Qnco6wu+o6Ir+uWqplAcr, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78609,47A83C3EXPvAibaEXe9tSnfLfDeWaksSchaTGZwU, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78610,F80E317BXPvAibaEXe8zBeLfIMmoBK+LGS9nQVRX, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78611,90B846E3XPvAibaEXe/U5lSbganJ8xnhUeC1jW6A, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78612,E6818185XPvAibaEXe/45+b0LBlJ7K5lpp714IDQ, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78613,F385CAFAXPvAibaEXe9WcTnuikKYKid8QTsc6Jb0, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78614,2B14A7FDXPvAibaEXe9WcTnuikKYKkkapOSDRceM, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78615,72BF2591XPvAibaEXe+k2gCw0RZzldePi1NnPhEq, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78616,F1F5CE31XPvAibaEXe9KG2OR8ZVK3g4fVrts9Ecv, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78617,1436571AXPvAibaEXe8HxoLOw72ZIHe6w38Td9cn, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78618,B1316403XPvAibaEXe9/83vYrk4yZojqJCz43d9S, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78619,46F0FD87XPvAibaEXe/QqI5At3DBgpMIosQWSuCC, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78620,247C2344XPvAibaEXe9KWpGOh3zHlyvDzuPqYmJW, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78621,A5CBFD30XPvAibaEXe+xxRCacZP96nDee0c9rTgN, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78622,36C59801XPvAibaEXe9ESTQu9OOcIHvjhnHtGOAu, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78623,302BA03CXPvAibaEXe8y6/RMXZRwBc5bwgf0V50u, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78624,138DA4D7XPvAibaEXe+Z64Gg7q108I+yt369irfk, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78625,3E98A64CXPvAibaEXe8WA4OgPtanSIqf9Q1O8Yin, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78626,9B19B85CXPvAibaEXe//eUaw4J38K8sH7wpJqiSy, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78627,8A28E60EXPvAibaEXe9OORQ1xsw6nv5CUStjJAu6, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78628,367369D0XPvAibaEXe/U5lSbganJ83h1MLdX6mWp, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78629,5C1A7772XPvAibaEXe+3zE134gecv2Qv5K/22COb, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78630,ECD0FB3CXPvAibaEXe9E+yOJSz6HoWo8/+e+gTa4, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78631,E8EF5FECXPvAibaEXe9npw4GElGYwc8Qu4fCRzoz, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78632,138D6156XPvAibaEXe8hLNatuVCg+ejXgw+1QblH, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78633,EA48A70DXPvAibaEXe+A+6mRsShfH+65vTSkgYPY, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78634,8B3D8B26XPvAibaEXe9o3csoNuwUvFp9HKjTdJZi, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78635,952C44D0XPvAibaEXe+BUGeEgVnB4MoxuXfF+wu5, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78636,F6865182XPvAibaEXe99J3nD1pBZIi08LnX6B5/g, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78637,82AB644CXPvAibaEXe8CNW5gpzV0gUjrbzVSLssM, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78638,5F2DDC3DXPvAibaEXe//eUaw4J38KxNt4wUyFI+t, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78639,9329D5C8XPvAibaEXe/m6K07u0dn9/J53STFNxye, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78640,3916C931XPvAibaEXe9Veo8epKbTmIqS44UompD3, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78641,3BF1D313XPvAibaEXe++R9hzjt1s7wg5K5BGjZVo, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78642,8DFE6193XPvAibaEXe8n6FFpptVzUtx5eJW5tpY6, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78643,AB0EC6E1XPvAibaEXe/45+b0LBlJ7Pia4DzAXKm5, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78644,A3355797XPvAibaEXe+UuZ4QW1XoS4q88cMAo4Cs, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78645,5A7B47B0XPvAibaEXe8NoNh54Mn6M0WrJPPcpelm, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78646,95D5E290XPvAibaEXe9YYF5FMCfolGAWKjQ6W2Dh, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78647,0A8C9A4BXPvAibaEXe/9n4RXguPAYPQDYpD5T/PA, TB Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78648,04DDFC34XPvAibaEXe8zLanLNVS12W6u8w3Iex7Z, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78649,527C966AXPvAibaEXe/QqI5At3DBgllfI4aLLozN, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78650,69CE7A3EXPvAibaEXe9mjVtuyMJi9MNGsBgeCrXQ, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78651,590263C4XPvAibaEXe9mDsFtgVHJ/lr5wIkYTfyo, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78652,AEF07E43XPvAibaEXe9Z0fDyfUkzH2QCiRNOpVYw, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78653,5A9F64D1XPvAibaEXe87qJpUsO6V7TZk2T/CAsg6, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78654,20EA5161XPvAibaEXe+tKwu+Ol4th4lHuNksf8Ew, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78655,1B5F428CXPvAibaEXe8K9VKm2afHLcrG7NGXSkAL, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78656,E060B6ADXPvAibaEXe+Om5b1Z5BSkZCkGwzG0HTB, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78657,4C2E83D1XPvAibaEXe9ASX2YKqk5AXIWmP3Cm1tW, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78658,3FC67985XPvAibaEXe+uS3hCcqF/s1BNErmZi3AP, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78659,917F1C39XPvAibaEXe9n6M+kQhqu8nyDX+6of8Dn, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78660,C6635E9FXPvAibaEXe+LbmSTUWVMuKhnFpkfefqp, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78661,96356A30XPvAibaEXe+/MvKIb2VAVS0s4jJCw70Q, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78662,078D0A90XPvAibaEXe8zjuWfAVBr9RfmtHhE0FTo, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78663,005D6433XPvAibaEXe9JJ0DEqozv6JkD0BJUpbna, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78664,E8BA7679XPvAibaEXe88L+jeN4TPmwIc2BoClZgk, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78665,7481C404XPvAibaEXe/rtk4wDmxi9/C1USTtYCCy, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78666,318CD558XPvAibaEXe/WIUWn3FBMGNDY2oxyGRbc, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78667,6B364036XPvAibaEXe/XOPUzjjLegAIPZ7jPCoV9, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78668,696753E9XPvAibaEXe+zCbAzes7Yiq5b0VhNBA6a, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78669,1F961589XPvAibaEXe81w9eVvyp+l0IvS5FUMIcZ, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78670,050C0B15XPvAibaEXe+RaLErOlzghf6IG53IfKu6, Gi?i, 542/QĐ_ĐHCNTT, 31/08/2020
78671,85573622XPvAibaEXe/F8UIBT+N0T6mWVF6dx9aU, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78672,F8EA134FXPvAibaEXe8AMmr3Xq9FJ/IAi5XrTgdv, Kh�, 542/QĐ_ĐHCNTT, 31/08/2020
78673,12E7DAA6XPvAibaEXe9E+yOJSz6Hoebd/zbXaF86, TB Kh�, 595/QĐ_ĐHCNTT, 24/09/2020
78674,655A2AB2XPvAibaEXe9YYF5FMCfolLFQGyCOSOO4, Kh�, 595/QĐ_ĐHCNTT, 24/09/2020
78675,13C2DB66XPvAibaEXe+sRe0ac318A2jOM+c/ujRZ, TB Kh�, 595/QĐ_ĐHCNTT, 24/09/2020
78676,C35B7D58XPvAibaEXe8p5yvHQtPES5RibWhntIV9, Kh�, 595/QĐ_ĐHCNTT, 24/09/2020
78677,E94EFE6BXPvAibaEXe/WIUWn3FBMGIYAl2ml3RZe, TB Kh�, 595/QĐ_ĐHCNTT, 24/09/2020
78678,C34C8584XPvAibaEXe+cD2dfYrNOt54u1kVDwPzX, Gi?i, 595/QĐ_ĐHCNTT, 24/09/2020
78679,11A28944XPvAibaEXe9TMBdu4IUydy7BCfWeBmGL, Kh�, 595/QĐ_ĐHCNTT, 24/09/2020
78680,59AF4D97XPvAibaEXe+dVXFbWVwKlZexJ6XyF4JF, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78681,28C6D42AXPvAibaEXe/S5mChdnrLmzLOZjAdbd+w, TB Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78682,9677CA8EXPvAibaEXe/3Z2K7mhA0JTfEPM2on6mh, TB Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78683,A3B55E76XPvAibaEXe/7YVAxOsMwOlSm2jrgLdri, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78684,8F752AF5XPvAibaEXe9wQ8rkPICemKkORLm0t6hF, Gi?i, 777/QĐ-ĐHCNTT, 12/11/2020
78685,6804DC20XPvAibaEXe9dKITjhF3qTSqJgqvgUdJ2, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78686,932089EEXPvAibaEXe/Q6C3BndaQULTeezxTyf6z, Gi?i, 777/QĐ-ĐHCNTT, 12/11/2020
78687,DD4EFA9CXPvAibaEXe/t7ClCI88v7mCBtTA3bz+f, Gi?i, 777/QĐ-ĐHCNTT, 12/11/2020
78688,7CF624C3XPvAibaEXe/pS44gx8Fm9lnr2OshV+zO, Gi?i, 777/QĐ-ĐHCNTT, 12/11/2020
78689,F529C0C9XPvAibaEXe893iM2Le1O8pDe4tC7DTPb, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78690,DA77A23CXPvAibaEXe8TCemjJxtx9N+MBryz9bo1, Gi?i, 777/QĐ-ĐHCNTT, 12/11/2020
78691,2E73D80EXPvAibaEXe/PXWJbNZLssCJ4GolwPu7D, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78692,25E596D7XPvAibaEXe9W7fV/x7qyQKb8gpK3QObP, Gi?i, 777/QĐ-ĐHCNTT, 12/11/2020
78693,F4F90434XPvAibaEXe/04IiIK7okBT/n8bF22cJ4, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78694,D935D44EXPvAibaEXe+Ld9vP5I9+1gXwJ/3b2rj/, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78695,D77BA55CXPvAibaEXe97wmuqTYuV7ZzXGRkYG5x/, Gi?i, 777/QĐ-ĐHCNTT, 12/11/2020
78696,FC641DE7XPvAibaEXe86ShnmDByrm9beRkWh1xfB, Gi?i, 777/QĐ-ĐHCNTT, 12/11/2020
78697,93AAB5EDXPvAibaEXe9VICkMSMM7n6VXqZd9oFC3, TB Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78698,49239E49XPvAibaEXe8jiYzwktGScj334ZUiVBYZ, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78699,C3B47C00XPvAibaEXe/j7U1wtp2b2Ueyv41BSDns, TB Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78700,E69EA034XPvAibaEXe/sDxpKTuGnIMW6eoa3/VZ4, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78701,6778C130XPvAibaEXe+7P4TS0/ikVcxrYCiN4Kyj, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78702,36338FCBXPvAibaEXe/45+b0LBlJ7F/6Y7BUQGBY, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78703,3DE54CA2XPvAibaEXe+cv7qSCYkQesWI9sWob4cD, Gi?i, 777/QĐ-ĐHCNTT, 12/11/2020
78704,73EBC2A0XPvAibaEXe9A3Yjgh4iPfsTl7Hkve08O, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78705,51E5CFABXPvAibaEXe93t/fGOsRpnwBCueYR01nj, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78706,37D1D514XPvAibaEXe+D5C9Re7EGLVDf4ZYLzVb8, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78707,AD9E064BXPvAibaEXe/GP74oAJxkeAi0ENPwa1up, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78708,07604F47XPvAibaEXe+6MN9FoW2mqQgwnVqNRjxt, TB Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78709,CBDE3AA1XPvAibaEXe+cD2dfYrNOt8BYM6VFUzAr, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78710,52DB8271XPvAibaEXe8n6FFpptVzUuzbSv2XdjNy, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78711,9A59ECBEXPvAibaEXe8Lp0YaxzdqUmywoo3dCxqM, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78712,EE2CE003XPvAibaEXe9G2n4phUxISPgKDi7igQgv, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78713,51E15EA9XPvAibaEXe9KWpGOh3zHl89pJ3P8rzli, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78714,03CB8DC4XPvAibaEXe+4XPPXlKRz0LWy5kJsvBRv, TB Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78715,7FF35BCAXPvAibaEXe9d+rE/yvWoKAdRGq/VvcQD, Gi?i, 777/QĐ-ĐHCNTT, 12/11/2020
78716,3F7EE327XPvAibaEXe8FGyuwtFnKnA3zwdulIpUk, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78717,40951AD4XPvAibaEXe8AMmr3Xq9FJ98FnIoeM4iH, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78718,CB052F9FXPvAibaEXe/H1VZJBzJAwl6qZyOKGipp, TB Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78719,D5D8C19CXPvAibaEXe9PDEhlfOA/z2bMG+43E3Zo, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78721,0A0624B8XPvAibaEXe9CtFSNMbfIz13+0RDE3Ypj, TB Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78722,59C3B311XPvAibaEXe+SI2uhC5CMEQAiJE0NZF16, Gi?i, 777/QĐ-ĐHCNTT, 12/11/2020
78723,0A94E4D0XPvAibaEXe9gcLLHJLBBnRqUfrm4aBzH, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78724,5533DD19XPvAibaEXe86sbeN0/YCTbUKokfc1ORb, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78725,92262318XPvAibaEXe+9lRniSKKSh+83KZVVG9TN, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78726,CC8ED1C2XPvAibaEXe9x0CaUg4pZo9/HVzJrxtyW, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78727,896CE9CAXPvAibaEXe/agc6/owW5CMZVwqpzV2xw, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78728,C42497E8XPvAibaEXe/WIUWn3FBMGNDDLlZhZFd4, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78729,120E8916XPvAibaEXe8zDsaHJ0+9rbugcEt8WQrI, Gi?i, 777/QĐ-ĐHCNTT, 12/11/2020
78730,8080E79DXPvAibaEXe/m6K07u0dn93gyyobNKwwO, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78731,87F065A6XPvAibaEXe+kaKwPBw23Vo+HCx0JbRD/, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78732,382011DDXPvAibaEXe+tKwu+Ol4th1ivtsIPFk30, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78733,37E8854FXPvAibaEXe93t/fGOsRpn2pIVjPlvyxA, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78734,780AE105XPvAibaEXe9G2n4phUxISNxxiOclZidR, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78735,78E27A2CXPvAibaEXe/BLy1WUS+NVnG+plk9jS4D, Kh�, 777/QĐ-ĐHCNTT, 12/11/2020
78736,541FF0B5XPvAibaEXe+OhmjSj4XEzU5v9VqAadGo, Gi?i, 777/QĐ-ĐHCNTT, 12/11/2020
